编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
24653,外国人被深圳的一个银行账户骗钱,深圳市人民政府外事办公室,2014.03.24,2014.03.28,"本人目前在西班牙，有一个西班牙朋友在网上通过邮件的形式向一家深圳的电子公司下了一批电子产品的订单，然后该公司给了一个名为guocai xue的中国银行账号，汇了钱之后就没有消息了。之后在网上搜索了之后发现有很多外国人都是汇到同一个银行账户，同样的没有了下文。还发现所谓的这个电子公司用的邮箱是一个在阿里巴巴上的供应商相似的邮箱，只是在邮箱后缀上多加了一道中划线，同时网页也是这个真实存在的供应商的网页。这就是诈骗行为了，我想问下这样的事情向哪个部门可以投诉，或者如何报警.因为我在国外，所以请邮箱联系，留的手机号是国内的，但是已经暂定了
		","??? 我办于3月24日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 根据您反映的情况，对方涉嫌违法犯罪，对案件的调查处理属于公安机关的职责，建议您保留相关证据，拨打报警电话0086－755－110（国外）、0755－110（国内）报案 ，请警方调查处理。您也可登录中国网络违法犯罪举报网站（网址：www.cyberpolice.cn）举报。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.6242721462380812
3839,外国人一年多次往返深圳新加坡签证,深圳市人民政府外事办公室,2017.02.15,2017.02.16,"您好，我公司是一家外商独资企业在华子公司，总部在瑞士，分别在美国、德国、英国、荷兰、新加坡都有子公司。因为工作需要，我们新加坡分公司的一位同事需要一个月一到三次往返深圳和新加坡，每次在深圳工作的时间不超过三星期。我想咨询一下，我们这位新加坡同事需要办理的是普通的外国人访华商务签证还是需要办理外国人来华的工作签证？可否告知具体的办理流程及所需要提交的申请资料，感谢您的帮助，盼复！
		","??? 我办于2月15日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.您所关注的事情应该是申请外国人来深《邀请确认函》的有关事宜，您可以登录深圳市外办网站http://www.szfao.gov.cn/zxbs/ygcgfg/wg/下载最新申请外国人来深《邀请确认函》办理指南（2016年4月14日更新）了解具体申办材料；??? 2.经我办与您电话沟通，您所邀请的外籍人员来深属商务类签证。美籍人员在新加坡办理来深商务类签证已无需我办出具的商务类《邀请确认函》，由申请单位直接出具邀请函即可。办理签证所需提交的具体材料，外籍人员应咨询中国驻当地使领馆；??? 3.由于您所咨询的邀请确认函问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.637556527059108
24708,关于结婚证双认证,深圳市人民政府外事办公室,2014.03.12,2014.03.18,"您好， 我目前在德国工作，想邀请妻子（现于英国工作）以家庭团聚签的方式来德国定居，签证需要结婚证的双认证。我们两个是在中国驻法兰克福总领事馆领取的结婚证，当天除了收到两份结婚证以外，还收据了一份由法兰克福领事馆出具的德文版的结婚证公证书。请问这份德文公证书可不可以直接作为有效力的公证书，直接用于双认证？外事办可以通过邮件或者传真方式得到法兰克福大使馆的确认。
		","??? 我办于3月12日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．深圳市外事办仅代办广东省公证处开具的公证书，其他地区的无法受理；??? 2．向我外交部咨询后，回复说，我驻外使领馆颁发的结婚证书，可以在国内办理公证后，再办领事认证（双认）；??? 3．一般情况下，我驻外使领馆能出具公证书，也能办理领事认证，详情请咨询相关领事馆。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.6896801565171308
18110,2015年深圳市政府工作报告,深圳市人民政府外事办公室,2015.08.14,2015.08.17,"请问有2015年深圳市政府工作报告的英文版本吗，在哪里能够查看到2015年深圳市政府工作报告的英文版本？谢谢！
		","??? 您8月14日的咨询已收悉，现对您提出的问题答复如下：??? 您咨询的问题不属于我办的职责范围，我办的主要职责是归口管理外事和港澳事务。
? ? 感谢您对我办工作的支持和理解，以上情况特此告知。
",0.6963571104143389
1895,2015年出具的出生公证目前是否可以用于申请双认证,深圳市人民政府外事办公室,2017.03.24,2017.03.27,"麻烦2015年出具的出生公证文件是否目前仍旧可以用于出具双认证？谢谢。
		","??? 我办于3月24日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.因使用目的不同或其他原因，各国驻华使领馆或文书使用方对文书的时效性有不同的要求。申请人在办理之前需确认文书将要使用的国家及使用目的，方能确认该文书是否可以办理双认证；??? 2.为更方便您了解，您可以拔打咨询电话：88120330进行具体的业务咨询。谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.7035926638904058
24943,关于赴欧志愿者活动,深圳市人民政府外事办公室,2014.01.10,2014.01.13,"1、赴欧志愿者活动如何分辨真假 2、有无这方面被骗的案例 3、福建福州有这方面的组织机构吗？ 4、如果去参加，正常程序应该是怎样的
		","??? 我办于1月10日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下： ????您所咨询的怎样分辩真假、案例、福州方面的组织机构和参加程序等问题，我办工作中不涉及赴欧志愿者活动。 ??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.7163530716223424
6158,寻找在日本上学的孩子,深圳市人民政府外事办公室,2016.11.22,2016.11.23,"我小孩在日本上学，失去联系有一个星期了。想咨询一下有什么办法帮助我找到他，他日本的同学和老师都没办法联系到他。
		","??? 您11月22日的咨询已收悉，现对您提出的问题答复如下：
??? 我办工作人员已联系您，并通过我国驻日本大使馆找到孩子行踪，您的小孩因为代人收包裹被日本警方带走协助调查。建议黄先生对孩子加强教育，在代人收包裹或出入境携带行李时要谨慎，另外在我国驻当地大使馆做好公民登记，便于联系。
??? 感谢您对我办工作的支持和理解，以上情况特此告知。
",0.7363464809732945
9296,外国人就业许可证,深圳市人民政府外事办公室,2016.08.01,2016.08.03,"相信流程
		","??? 我办于8月1日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．您所关注的事情应该是外国人就业许可证办理的有关事宜，建议您咨询深圳市人力资源与社会保障局并按照其要求办理，咨询电话为12333；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拨打咨询电话：88125982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.7499999999999999
25671,申根签证,深圳市人民政府外事办公室,2013.07.10,2013.07.10,"需经过中国外交部或中国驻外使馆认证的婚姻关系公证书（内含翻译），如何办法。
		","??? 我办于7月10日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1.我办具有领事认证代办权，需要办理认证的个人，可到市民中心行政服务大厅西厅50号窗口办理业务；??? 2.您也可以拔打咨询电话：82105985进行业务咨询。 ??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
",0.7513895769662526
23689,港澳通行证办理周期？,深圳市人民政府外事办公室,2014.08.31,2014.09.04,"港澳通行证办理需多长时间
		","
?我办于8月31日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：
?对于各项申请资料合格的申请，办理因公赴港澳审批与办证共需7个工作日。
?谢谢您对我办工作的支持和理解，以上情况特此告知。

",0.8081636684495372
21003,公务护照,深圳市人民政府外事办公室,2015.03.31,2015.04.03,"公务护照怎么注销？必需本人到场吗？
		","??? 我办于03月31日收到您提交的相关咨询后，速转我办业务处室予以研究，提出处理意见，经审核，现正式答复如下：??? 1．公务护照由市外办统一保管，公务普通护照由各主管单位集中保管，如有工作调动或退休人员，必须由原保管单位外事专办员持其护照到外办办理注销手续；??? 2．由于您所咨询的问题涉及到具体操作，为更方便您了解，您可以拔打咨询电话：82105982进行具体的业务咨询。??? 谢谢您对我办工作的支持和理解，以上情况特此告知。
		
		",0.8174496007133553
